cdp	depth	vel
87.0	10.8	1540.6665129971595
87.0	11.8	1675.4048013671052
87.0	12.8	1768.0667830721213
87.0	13.8	1793.1324607746574
87.0	14.8	1828.5731254454201
87.0	15.8	1687.229008630424
87.0	16.8	1561.1798960853248
87.0	17.8	1486.6098414033745
87.0	18.8	1467.7181034320924
87.0	19.8	1479.2815921700308
87.0	20.8	1373.407417204272
87.0	21.8	1302.1866053646522
87.0	22.8	1287.2329295071097
87.0	23.8	1292.6280889946313
87.0	24.8	1304.188798352696
87.0	25.8	1277.8266665730566
87.0	26.8	1285.4392692711424
87.0	27.8	1226.222784553526
87.0	28.8	1155.1904333602001
87.0	29.8	1114.962072217591
88.0	1.8	388.1580380990911
88.0	2.8	424.9160861591181
88.0	3.8	551.4997093342714
88.0	4.8	625.5996735885345
88.0	5.8	698.4220480591752
88.0	6.8	830.0224977949886
88.0	7.8	928.3218644369445
88.0	8.8	1137.855208404722
88.0	9.8	1430.9260769347677
88.0	10.8	1540.6665129971595
88.0	11.8	1675.4048013671052
88.0	12.8	1768.0667830721213
88.0	13.8	1793.1324607746574
88.0	14.8	1828.5731254454201
88.0	15.8	1687.229008630424
88.0	16.8	1561.1798960853248
88.0	17.8	1486.6098414033745
88.0	18.8	1467.7181034320924
88.0	19.8	1479.2815921700308
88.0	20.8	1373.407417204272
88.0	21.8	1302.1866053646522
88.0	22.8	1287.2329295071097
88.0	23.8	1292.6280889946313
88.0	24.8	1304.188798352696
88.0	25.8	1277.8266665730566
88.0	26.8	1285.4392692711424
88.0	27.8	1226.222784553526
88.0	28.8	1155.1904333602001
88.0	29.8	1114.962072217591
89.0	1.8	388.1580380990911
89.0	2.8	424.9160861591181
89.0	3.8	551.4997093342714
89.0	4.8	625.5996735885345
89.0	5.8	698.4220480591752
89.0	6.8	830.0224977949886
89.0	7.8	928.3218644369445
89.0	8.8	1137.855208404722
89.0	9.8	1430.9260769347677
89.0	10.8	1540.6665129971595
89.0	11.8	1675.4048013671052
89.0	12.8	1768.0667830721213
89.0	13.8	1793.1324607746574
89.0	14.8	1828.5731254454201
89.0	15.8	1687.229008630424
89.0	16.8	1561.1798960853248
89.0	17.8	1486.6098414033745
89.0	18.8	1467.7181034320924
89.0	19.8	1479.2815921700308
89.0	20.8	1373.407417204272
89.0	21.8	1302.1866053646522
89.0	22.8	1287.2329295071097
89.0	23.8	1292.6280889946313
89.0	24.8	1304.188798352696
89.0	25.8	1277.8266665730566
89.0	26.8	1285.4392692711424
89.0	27.8	1226.222784553526
89.0	28.8	1155.1904333602001
89.0	29.8	1114.962072217591
90.0	1.8	388.1580380990911
90.0	2.8	424.9160861591181
90.0	3.8	551.4997093342714
90.0	4.8	625.5996735885345
90.0	5.8	698.4220480591752
90.0	6.8	830.0224977949886
90.0	7.8	928.3218644369445
90.0	8.8	1137.855208404722
90.0	9.8	1430.9260769347677
90.0	10.8	1540.6665129971595
90.0	11.8	1675.4048013671052
90.0	12.8	1768.0667830721213
90.0	13.8	1793.1324607746574
90.0	14.8	1828.5731254454201
90.0	15.8	1687.229008630424
90.0	16.8	1561.1798960853248
90.0	17.8	1486.6098414033745
90.0	18.8	1467.7181034320924
90.0	19.8	1479.2815921700308
90.0	20.8	1373.407417204272
90.0	21.8	1302.1866053646522
90.0	22.8	1287.2329295071097
90.0	23.8	1292.6280889946313
90.0	24.8	1304.188798352696
90.0	25.8	1277.8266665730566
90.0	26.8	1285.4392692711424
90.0	27.8	1226.222784553526
90.0	28.8	1155.1904333602001
90.0	29.8	1114.962072217591
91.0	1.8	388.1580380990911
91.0	2.8	424.9160861591181
91.0	3.8	551.4997093342714
91.0	4.8	625.5996735885345
91.0	5.8	698.4220480591752
91.0	6.8	830.0224977949886
91.0	7.8	928.3218644369445
91.0	8.8	1137.855208404722
91.0	9.8	1430.9260769347677
91.0	10.8	1540.6665129971595
91.0	11.8	1675.4048013671052
91.0	12.8	1768.0667830721213
91.0	13.8	1793.1324607746574
91.0	14.8	1828.5731254454201
91.0	15.8	1687.229008630424
91.0	16.8	1561.1798960853248
91.0	17.8	1486.6098414033745
91.0	18.8	1467.7181034320924
91.0	19.8	1479.2815921700308
91.0	20.8	1373.407417204272
91.0	21.8	1302.1866053646522
91.0	22.8	1287.2329295071097
91.0	23.8	1292.6280889946313
91.0	24.8	1304.188798352696
91.0	25.8	1277.8266665730566
91.0	26.8	1285.4392692711424
91.0	27.8	1226.222784553526
91.0	28.8	1155.1904333602001
91.0	29.8	1114.962072217591
92.0	1.8	388.1580380990911
92.0	2.8	424.9160861591181
92.0	3.8	551.4997093342714
92.0	4.8	625.5996735885345
92.0	5.8	698.4220480591752
92.0	6.8	830.0224977949886
92.0	7.8	928.3218644369445
92.0	8.8	1137.855208404722
92.0	9.8	1430.9260769347677
92.0	10.8	1540.6665129971595
92.0	11.8	1675.4048013671052
92.0	12.8	1768.0667830721213
92.0	13.8	1793.1324607746574
92.0	14.8	1828.5731254454201
92.0	15.8	1687.229008630424
92.0	16.8	1561.1798960853248
92.0	17.8	1486.6098414033745
92.0	18.8	1467.7181034320924
92.0	19.8	1479.2815921700308
92.0	20.8	1373.407417204272
92.0	21.8	1302.1866053646522
92.0	22.8	1287.2329295071097
92.0	23.8	1292.6280889946313
92.0	24.8	1304.188798352696
92.0	25.8	1277.8266665730566
92.0	26.8	1285.4392692711424
92.0	27.8	1226.222784553526
92.0	28.8	1155.1904333602001
92.0	29.8	1114.962072217591
93.0	1.8	388.1580380990911
93.0	2.8	424.9160861591181
93.0	3.8	551.4997093342714
93.0	4.8	625.5996735885345
93.0	5.8	698.4220480591752
93.0	6.8	830.0224977949886
93.0	7.8	928.3218644369445
93.0	8.8	1137.855208404722
93.0	9.8	1430.9260769347677
93.0	10.8	1540.6665129971595
93.0	11.8	1675.4048013671052
93.0	12.8	1768.0667830721213
93.0	13.8	1793.1324607746574
93.0	14.8	1828.5731254454201
93.0	15.8	1687.229008630424
93.0	16.8	1561.1798960853248
93.0	17.8	1486.6098414033745
93.0	18.8	1467.7181034320924
93.0	19.8	1479.2815921700308
93.0	20.8	1373.407417204272
93.0	21.8	1302.1866053646522
93.0	22.8	1287.2329295071097
93.0	23.8	1292.6280889946313
93.0	24.8	1304.188798352696
93.0	25.8	1277.8266665730566
93.0	26.8	1285.4392692711424
93.0	27.8	1226.222784553526
93.0	28.8	1155.1904333602001
93.0	29.8	1114.962072217591
94.0	1.8	388.1580380990911
94.0	2.8	424.9160861591181
94.0	3.8	551.4997093342714
94.0	4.8	625.5996735885345
94.0	5.8	698.4220480591752
94.0	6.8	830.0224977949886
94.0	7.8	928.3218644369445
94.0	8.8	1137.855208404722
94.0	9.8	1430.9260769347677
94.0	10.8	1540.6665129971595
94.0	11.8	1675.4048013671052
94.0	12.8	1768.0667830721213
94.0	13.8	1793.1324607746574
94.0	14.8	1828.5731254454201
94.0	15.8	1687.229008630424
94.0	16.8	1561.1798960853248
94.0	17.8	1486.6098414033745
94.0	18.8	1467.7181034320924
94.0	19.8	1479.2815921700308
94.0	20.8	1373.407417204272
94.0	21.8	1302.1866053646522
94.0	22.8	1287.2329295071097
94.0	23.8	1292.6280889946313
94.0	24.8	1304.188798352696
94.0	25.8	1277.8266665730566
94.0	26.8	1285.4392692711424
94.0	27.8	1226.222784553526
94.0	28.8	1155.1904333602001
94.0	29.8	1114.962072217591
95.0	1.8	388.1580380990911
95.0	2.8	424.9160861591181
95.0	3.8	551.4997093342714
95.0	4.8	625.5996735885345
95.0	5.8	698.4220480591752
95.0	6.8	830.0224977949886
95.0	7.8	928.3218644369445
95.0	8.8	1137.855208404722
95.0	9.8	1430.9260769347677
95.0	10.8	1540.6665129971595
95.0	11.8	1675.4048013671052
95.0	12.8	1768.0667830721213
95.0	13.8	1793.1324607746574
95.0	14.8	1828.5731254454201
95.0	15.8	1687.229008630424
95.0	16.8	1561.1798960853248
95.0	17.8	1486.6098414033745
95.0	18.8	1467.7181034320924
95.0	19.8	1479.2815921700308
95.0	20.8	1373.407417204272
95.0	21.8	1302.1866053646522
95.0	22.8	1287.2329295071097
95.0	23.8	1292.6280889946313
95.0	24.8	1304.188798352696
95.0	25.8	1277.8266665730566
95.0	26.8	1285.4392692711424
95.0	27.8	1226.222784553526
95.0	28.8	1155.1904333602001
95.0	29.8	1114.962072217591
96.0	1.8	388.1580380990911
96.0	2.8	424.9160861591181
96.0	3.8	551.4997093342714
96.0	4.8	625.5996735885345
96.0	5.8	698.4220480591752
96.0	6.8	830.0224977949886
96.0	7.8	928.3218644369445
96.0	8.8	1137.855208404722
96.0	9.8	1430.9260769347677
96.0	10.8	1540.6665129971595
96.0	11.8	1675.4048013671052
96.0	12.8	1768.0667830721213
96.0	13.8	1793.1324607746574
96.0	14.8	1828.5731254454201
96.0	15.8	1687.229008630424
96.0	16.8	1561.1798960853248
96.0	17.8	1486.6098414033745
96.0	18.8	1467.7181034320924
96.0	19.8	1479.2815921700308
96.0	20.8	1373.407417204272
96.0	21.8	1302.1866053646522
96.0	22.8	1287.2329295071097
96.0	23.8	1292.6280889946313
96.0	24.8	1304.188798352696
96.0	25.8	1277.8266665730566
96.0	26.8	1285.4392692711424
96.0	27.8	1226.222784553526
96.0	28.8	1155.1904333602001
96.0	29.8	1114.962072217591
97.0	1.8	388.1580380990911
97.0	2.8	424.9160861591181
97.0	3.8	551.4997093342714
97.0	4.8	625.5996735885345
97.0	5.8	698.4220480591752
97.0	6.8	830.0224977949886
97.0	7.8	928.3218644369445
97.0	8.8	1137.855208404722
97.0	9.8	1430.9260769347677
97.0	10.8	1540.6665129971595
97.0	11.8	1675.4048013671052
97.0	12.8	1768.0667830721213
97.0	13.8	1793.1324607746574
97.0	14.8	1828.5731254454201
97.0	15.8	1687.229008630424
97.0	16.8	1561.1798960853248
97.0	17.8	1486.6098414033745
97.0	18.8	1467.7181034320924
97.0	19.8	1479.2815921700308
97.0	20.8	1373.407417204272
97.0	21.8	1302.1866053646522
97.0	22.8	1287.2329295071097
97.0	23.8	1292.6280889946313
97.0	24.8	1304.188798352696
97.0	25.8	1277.8266665730566
97.0	26.8	1285.4392692711424
97.0	27.8	1226.222784553526
97.0	28.8	1155.1904333602001
97.0	29.8	1114.962072217591
98.0	1.8	388.1580380990911
98.0	2.8	424.9160861591181
98.0	3.8	551.4997093342714
98.0	4.8	625.5996735885345
98.0	5.8	698.4220480591752
98.0	6.8	830.0224977949886
98.0	7.8	928.3218644369445
98.0	8.8	1137.855208404722
98.0	9.8	1430.9260769347677
98.0	10.8	1540.6665129971595
98.0	11.8	1675.4048013671052
98.0	12.8	1768.0667830721213
98.0	13.8	1793.1324607746574
98.0	14.8	1828.5731254454201
98.0	15.8	1687.229008630424
98.0	16.8	1561.1798960853248
98.0	17.8	1486.6098414033745
98.0	18.8	1467.7181034320924
98.0	19.8	1479.2815921700308
98.0	20.8	1373.407417204272
98.0	21.8	1302.1866053646522
98.0	22.8	1287.2329295071097
98.0	23.8	1292.6280889946313
98.0	24.8	1304.188798352696
98.0	25.8	1277.8266665730566
98.0	26.8	1285.4392692711424
98.0	27.8	1226.222784553526
98.0	28.8	1155.1904333602001
98.0	29.8	1114.962072217591
99.0	1.8	388.1580380990911
99.0	2.8	424.9160861591181
99.0	3.8	551.4997093342714
99.0	4.8	625.5996735885345
99.0	5.8	698.4220480591752
99.0	6.8	830.0224977949886
99.0	7.8	928.3218644369445
99.0	8.8	1137.855208404722
99.0	9.8	1430.9260769347677
99.0	10.8	1540.6665129971595
99.0	11.8	1675.4048013671052
99.0	12.8	1768.0667830721213
99.0	13.8	1793.1324607746574
99.0	14.8	1828.5731254454201
99.0	15.8	1687.229008630424
99.0	16.8	1561.1798960853248
99.0	17.8	1486.6098414033745
99.0	18.8	1467.7181034320924
99.0	19.8	1479.2815921700308
99.0	20.8	1373.407417204272
99.0	21.8	1302.1866053646522
99.0	22.8	1287.2329295071097
99.0	23.8	1292.6280889946313
99.0	24.8	1304.188798352696
99.0	25.8	1277.8266665730566
99.0	26.8	1285.4392692711424
99.0	27.8	1226.222784553526
99.0	28.8	1155.1904333602001
99.0	29.8	1114.962072217591
100.0	1.8	388.1580380990911
100.0	2.8	424.9160861591181
100.0	3.8	551.4997093342714
100.0	4.8	625.5996735885345
100.0	5.8	698.4220480591752
100.0	6.8	830.0224977949886
100.0	7.8	928.3218644369445
100.0	8.8	1137.855208404722
100.0	9.8	1430.9260769347677
100.0	10.8	1540.6665129971595
100.0	11.8	1675.4048013671052
100.0	12.8	1768.0667830721213
100.0	13.8	1793.1324607746574
100.0	14.8	1828.5731254454201
100.0	15.8	1687.229008630424
100.0	16.8	1561.1798960853248
100.0	17.8	1486.6098414033745
100.0	18.8	1467.7181034320924
100.0	19.8	1479.2815921700308
100.0	20.8	1373.407417204272
100.0	21.8	1302.1866053646522
100.0	22.8	1287.2329295071097
100.0	23.8	1292.6280889946313
100.0	24.8	1304.188798352696
100.0	25.8	1277.8266665730566
100.0	26.8	1285.4392692711424
100.0	27.8	1226.222784553526
100.0	28.8	1155.1904333602001
100.0	29.8	1114.962072217591
